City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
383,Egvekinot,66.3167,-179.1667,13.66,54,0,11.45,RU,2022-03-11 20:20:07
384,Opatija,45.3392,14.3083,41.68,52,0,7.07,HR,2022-03-11 20:20:07
385,Bambous Virieux,-20.3428,57.7575,79.05,89,75,12.66,MU,2022-03-11 20:20:08
386,Vaitape,-16.5167,-151.75,81.59,70,21,10.58,PF,2022-03-11 20:20:08
387,Mayo,38.8876,-76.5119,65.21,58,0,13.0,US,2022-03-11 20:20:08
388,Pabbi,34.0106,71.7989,65.08,36,6,2.86,PK,2022-03-11 20:20:09
389,Kipushi,-11.7667,27.2333,63.14,97,74,4.61,CD,2022-03-11 20:20:09
390,Kuzhithurai,8.3167,77.1833,82.08,82,2,3.11,IN,2022-03-11 20:20:09
391,Cam Ranh,11.9214,109.1591,76.96,73,40,9.22,VN,2022-03-11 20:20:10
392,Indianola,41.3581,-93.5574,26.91,36,0,20.89,US,2022-03-11 20:20:10
393,Nordby,55.446,8.3979,39.43,55,2,17.27,DK,2022-03-11 20:20:10
394,Irbeyskoye,55.6428,95.4522,-6.75,99,100,1.92,RU,2022-03-11 20:20:11
395,Hovd,48.0056,91.6419,18.73,70,100,3.04,MN,2022-03-11 20:20:11
396,Teguldet,57.3064,88.1667,-16.96,100,44,0.98,RU,2022-03-11 20:20:11
397,Swan Hill,-35.3378,143.5544,55.76,69,52,7.7,AU,2022-03-11 20:20:12
398,El Bagre,7.5927,-74.8086,89.91,52,17,3.27,CO,2022-03-11 20:20:12
399,Catamarca,-28.4696,-65.7852,73.78,80,89,3.0,AR,2022-03-11 20:20:12
400,Nosy Varika,-20.5833,48.5333,75.78,87,100,0.83,MG,2022-03-11 20:20:13
401,Tammisaari,59.9736,23.4339,32.9,92,100,5.73,FI,2022-03-11 20:20:13
402,Bonthe,7.5264,-12.505,78.58,81,88,9.84,SL,2022-03-11 20:20:13
403,Esperance,-33.8667,121.9,64.8,70,99,12.37,AU,2022-03-11 20:20:14
404,Komsomolskiy,40.4272,71.7189,50.72,87,75,2.3,UZ,2022-03-11 20:20:14
405,Iralaya,15.0,-83.2333,82.98,58,0,8.75,HN,2022-03-11 20:20:15
406,Olafsvik,64.8945,-23.7142,40.46,75,48,23.91,IS,2022-03-11 20:20:15
407,Le Pradet,43.1066,6.0172,54.19,72,0,19.57,FR,2022-03-11 20:20:15
408,Channel-Port Aux Basques,47.5702,-59.1367,28.67,64,100,11.48,CA,2022-03-11 20:15:21
409,Semirom,31.4167,51.5667,45.52,65,98,12.35,IR,2022-03-11 20:20:16
410,Lamar,33.6668,-95.5836,32.36,86,100,19.57,US,2022-03-11 20:20:16
411,Yulara,-25.2406,130.9889,62.44,34,0,5.75,AU,2022-03-11 20:20:16
412,Kaeo,-35.1,173.7833,66.33,89,13,1.9,NZ,2022-03-11 20:20:17
413,Dandong,40.1292,124.3947,38.79,35,99,4.52,CN,2022-03-11 20:20:17
414,Hirakud,21.5167,83.8667,72.1,41,0,5.84,IN,2022-03-11 20:20:18
415,Salalah,17.0151,54.0924,75.29,41,0,4.61,OM,2022-03-11 20:16:59
416,Waingapu,-9.6567,120.2641,78.73,86,44,3.78,ID,2022-03-11 20:21:18
417,Acajutla,13.5928,-89.8275,84.09,61,48,9.55,SV,2022-03-11 20:21:18
418,Goderich,43.7501,-81.7165,27.91,80,100,5.75,CA,2022-03-11 20:21:19
419,Xuddur,4.1213,43.8894,80.85,26,99,12.75,SO,2022-03-11 20:21:19
420,Albina,5.5,-54.05,78.64,86,70,5.21,SR,2022-03-11 20:21:19
421,Rio Tuba,8.5061,117.4317,79.79,85,72,9.33,PH,2022-03-11 20:21:20
422,Gamba,-2.65,10.0,77.31,90,98,9.01,GA,2022-03-11 20:21:20
423,Labytnangi,66.6572,66.4183,-12.35,100,94,3.69,RU,2022-03-11 20:21:20
424,Avera,33.194,-82.5271,56.37,89,100,7.76,US,2022-03-11 20:21:21
425,Severnoye,56.3491,78.3619,-14.28,100,100,5.44,RU,2022-03-11 20:21:21
426,Marck,50.949,1.9433,50.99,88,100,19.1,FR,2022-03-11 20:21:21
427,Lompoc,34.6391,-120.4579,74.84,23,0,10.36,US,2022-03-11 20:21:22
428,Ngama,11.7833,17.1667,86.13,15,95,12.37,TD,2022-03-11 20:21:22
429,Campos Gerais,-21.235,-45.7586,77.36,70,100,2.1,BR,2022-03-11 20:21:22
430,Havelock,34.8791,-76.9013,59.99,85,75,3.44,US,2022-03-11 20:20:15
431,Divnomorskoye,44.5011,38.1353,32.83,82,100,18.48,RU,2022-03-11 20:21:23
432,Samarai,-10.6167,150.6667,82.6,77,94,10.94,PG,2022-03-11 20:21:23
433,Muzhi,65.3667,64.6667,7.27,92,100,10.0,RU,2022-03-11 20:21:24
434,Lavrentiya,65.5833,-171.0,8.78,72,1,8.68,RU,2022-03-11 20:21:24
435,Santiago,-33.4569,-70.6483,88.29,25,0,18.41,CL,2022-03-11 20:17:44
436,Cayenne,4.9333,-52.3333,83.08,56,75,12.66,GF,2022-03-11 20:21:24
437,Mirnyy,62.5353,113.9611,-17.61,100,100,2.48,RU,2022-03-11 20:21:25
438,Majene,-3.5403,118.9707,78.82,89,99,3.06,ID,2022-03-11 20:21:25
439,Shache,38.4167,77.2406,55.22,21,100,2.66,CN,2022-03-11 20:21:25
440,Ukhta,63.5671,53.6835,16.16,92,100,10.33,RU,2022-03-11 20:21:26
441,Floro,61.5996,5.0328,48.16,34,0,14.97,NO,2022-03-11 20:19:59
442,Chicama,-7.8447,-79.1469,66.74,56,23,11.18,PE,2022-03-11 20:21:26
443,Port Blair,11.6667,92.75,80.06,71,91,4.34,IN,2022-03-11 20:17:37
444,Khor,47.8861,134.9464,7.59,97,86,4.83,RU,2022-03-11 20:21:27
445,Tobermory,45.2501,-81.6665,24.12,68,100,11.01,CA,2022-03-11 20:21:27
446,Bandarbeyla,9.4942,50.8122,78.06,67,87,10.78,SO,2022-03-11 20:21:27
447,Kieta,-6.2167,155.6333,77.23,75,11,1.45,PG,2022-03-11 20:21:28
448,Pitimbu,-7.4706,-34.8086,84.79,66,50,10.45,BR,2022-03-11 20:21:28
449,North Bend,43.4065,-124.2243,62.24,79,0,6.91,US,2022-03-11 20:21:28
450,Hambantota,6.1241,81.1185,78.53,81,30,5.57,LK,2022-03-11 20:21:28
451,Pagsangahan,13.2158,122.5431,78.66,84,100,3.4,PH,2022-03-11 20:21:29
452,Evensk,61.95,159.2333,14.29,58,45,13.13,RU,2022-03-11 20:21:29
453,Ostrov,57.3439,28.3537,33.53,84,100,7.23,RU,2022-03-11 20:21:29
454,Enterprise,36.0252,-115.2419,60.1,14,0,4.61,US,2022-03-11 20:21:30
455,Puerto Escondido,15.85,-97.0667,86.83,66,40,12.66,MX,2022-03-11 20:21:30
456,Shunyi,40.125,116.6453,44.55,39,0,2.24,CN,2022-03-11 20:21:30
457,Boadilla Del Monte,40.405,-3.8784,49.08,89,100,6.91,ES,2022-03-11 20:21:31
458,Katobu,-4.9408,122.5276,75.36,94,77,2.55,ID,2022-03-11 20:21:31
459,Romny,50.751,33.4747,15.26,91,5,5.03,UA,2022-03-11 20:21:31
460,Inuvik,68.3499,-133.7218,-8.54,77,75,5.75,CA,2022-03-11 20:21:32
461,Cajazeiras,-6.8903,-38.5553,88.5,44,98,4.38,BR,2022-03-11 20:21:32
462,Haines Junction,60.7522,-137.5108,26.55,68,100,9.22,CA,2022-03-11 20:21:32
463,Pervomayskoye,43.919,46.7102,33.55,77,100,8.28,RU,2022-03-11 20:21:33
464,Kjollefjord,70.9457,27.3465,35.65,73,94,12.48,NO,2022-03-11 20:22:33
465,Aswan,24.0934,32.907,60.26,28,4,16.42,EG,2022-03-11 20:22:34
466,Coihaique,-45.5752,-72.0662,71.55,46,0,8.05,CL,2022-03-11 20:22:34
467,Wasilla,61.5814,-149.4394,39.74,73,100,4.0,US,2022-03-11 20:22:34
468,Cap Malheureux,-19.9842,57.6142,77.47,88,9,3.0,MU,2022-03-11 20:22:35
469,Road Town,18.4167,-64.6167,82.49,65,20,14.97,VG,2022-03-11 20:20:54
470,Iaciara,-14.0958,-46.6317,80.87,72,100,1.59,BR,2022-03-11 20:22:35
471,Smithers,54.7804,-127.1743,37.72,81,100,3.44,CA,2022-03-11 20:17:46
472,Sola,-13.8833,167.55,81.91,75,100,8.97,VU,2022-03-11 20:22:36
473,Rosetown,51.5501,-108.0014,1.38,66,100,11.5,CA,2022-03-11 20:22:36
474,Ilinskiy,55.619,38.1182,26.31,39,0,4.47,RU,2022-03-11 20:22:36
475,Kyzyl-Suu,42.3414,78.0056,38.7,74,100,2.15,KG,2022-03-11 20:22:37
476,Naze,28.3667,129.4833,58.57,67,0,3.13,JP,2022-03-11 20:22:37
477,Talnakh,69.4865,88.3972,-24.9,98,77,8.25,RU,2022-03-11 20:22:37
478,Fernandez,-27.9204,-63.8935,79.63,37,87,8.68,AR,2022-03-11 20:22:38
479,Sri Aman,1.2376,111.4621,77.05,94,100,0.0,MY,2022-03-11 20:22:38
480,Namibe,-15.1961,12.1522,73.42,79,96,5.93,AO,2022-03-11 20:22:38
481,Manzhouli,49.6,117.4333,19.38,57,100,13.98,CN,2022-03-11 20:22:39
482,Umm Lajj,25.0213,37.2685,66.11,53,96,16.82,SA,2022-03-11 20:22:39
483,Poopo,-18.3667,-66.9667,65.17,45,96,7.34,BO,2022-03-11 20:22:39
484,Saint Anthony,45.0205,-93.218,13.01,53,75,26.46,US,2022-03-11 20:22:40
485,Katsuura,35.1333,140.3,54.48,67,0,10.47,JP,2022-03-11 20:22:40
486,Waipawa,-41.4122,175.5153,62.15,77,55,9.69,NZ,2022-03-11 20:22:40
487,Te Anau,-45.4167,167.7167,53.53,90,100,4.41,NZ,2022-03-11 20:22:41
488,Coruripe,-10.1256,-36.1756,81.73,66,49,7.85,BR,2022-03-11 20:22:41
489,Boden,65.8252,21.6886,28.4,99,100,1.66,SE,2022-03-11 20:22:41
490,Teya,60.3778,92.6267,-17.03,100,96,1.9,RU,2022-03-11 20:22:42
491,Monrovia,6.3005,-10.7969,80.13,86,98,6.06,LR,2022-03-11 20:22:42
492,Tezu,27.9167,96.1667,70.86,27,23,4.72,IN,2022-03-11 20:22:42
493,Banes,20.9625,-75.7186,83.66,61,0,18.52,CU,2022-03-11 20:22:43
494,Ilulissat,69.2167,-51.1,6.82,56,75,2.3,GL,2022-03-11 20:22:43
495,Aketi,2.7388,23.7833,69.89,99,100,3.8,CD,2022-03-11 20:22:43
496,Coahuayana,18.7333,-103.6833,87.35,36,9,8.86,MX,2022-03-11 20:22:44
497,Cerchezu,43.8167,28.1,23.27,89,51,9.95,RO,2022-03-11 20:22:44
498,Los Alamos,35.8881,-106.307,35.38,50,40,8.05,US,2022-03-11 20:18:52
499,Wajir,1.7471,40.0573,87.37,29,4,9.22,KE,2022-03-11 20:22:44
500,Christchurch,-43.5333,172.6333,68.92,52,100,5.75,NZ,2022-03-11 20:20:01
501,Baglan,36.1307,68.7083,64.9,50,100,2.42,AF,2022-03-11 20:22:45
502,Zyryanskoye,56.8306,86.6258,-17.16,100,86,2.37,RU,2022-03-11 20:22:45
503,Safaga,26.7292,33.9365,59.14,53,0,21.65,EG,2022-03-11 20:22:46
504,Jalu,29.0331,21.5482,55.62,39,63,0.49,LY,2022-03-11 20:22:46
505,Lagoa,39.05,-27.9833,61.23,87,100,25.14,PT,2022-03-11 20:22:46
506,Mwanza,-2.5167,32.9,75.52,62,99,6.73,TZ,2022-03-11 20:22:47
507,Arkhipo-Osipovka,44.37,38.52,32.07,87,100,23.42,RU,2022-03-11 20:22:47
508,Tateyama,34.9833,139.8667,56.01,59,0,11.41,JP,2022-03-11 20:22:47
509,Nanakuli,21.3906,-158.1547,84.15,54,0,11.5,US,2022-03-11 20:22:48
510,College,64.8569,-147.8028,13.98,46,20,6.91,US,2022-03-11 20:23:48
511,Port Macquarie,-31.4333,152.9167,62.89,75,49,1.9,AU,2022-03-11 20:23:48
512,Shwebo,22.5667,95.7,80.49,33,82,3.58,MM,2022-03-11 20:23:49
513,Xining,36.6167,101.7667,39.74,42,87,0.81,CN,2022-03-11 20:23:49
514,Bafq,31.6128,55.4107,76.33,19,100,15.3,IR,2022-03-11 20:23:50
515,Okitipupa,6.5047,4.7839,73.96,87,100,3.51,NG,2022-03-11 20:23:50
516,Pontian Kecil,1.4801,103.3899,77.32,91,100,6.29,MY,2022-03-11 20:23:50
517,Chake Chake,-5.2459,39.7666,78.85,77,12,10.0,TZ,2022-03-11 20:23:51
518,Pisco,-13.7,-76.2167,78.85,65,0,6.91,PE,2022-03-11 20:23:51
519,Taua,-5.9667,-40.3,82.27,65,100,8.23,BR,2022-03-11 20:23:51
520,Asyut,27.181,31.1837,56.07,33,9,13.27,EG,2022-03-11 20:23:52
521,Bom Despacho,-19.7364,-45.2522,81.43,65,18,2.26,BR,2022-03-11 20:21:19
522,Kargasok,59.0556,80.8572,-17.48,100,95,4.0,RU,2022-03-11 20:23:52
523,Urumqi,43.801,87.6005,36.55,70,0,6.71,CN,2022-03-11 20:23:52
524,Fortuna,40.5982,-124.1573,64.92,65,0,10.36,US,2022-03-11 20:23:53
525,Seymchan,62.8833,152.4333,-12.17,100,81,1.54,RU,2022-03-11 20:23:53
526,Yelizovo,53.1873,158.3805,28.54,92,75,4.47,RU,2022-03-11 20:23:53
527,Mahibadhoo,3.7833,72.9667,82.09,71,0,5.64,MV,2022-03-11 20:23:54
528,Moorhead,46.8739,-96.7676,4.98,67,100,21.85,US,2022-03-11 20:22:38
529,Mokhsogollokh,61.4681,128.9203,-15.23,100,100,1.16,RU,2022-03-11 20:23:54
530,Cameta,-2.2444,-49.4958,76.95,92,100,1.68,BR,2022-03-11 20:23:54
531,Amapa,1.0,-52.0,77.29,76,100,2.44,BR,2022-03-11 20:23:55
532,San Bartolome De Tirajana,27.9248,-15.5733,54.32,74,20,16.11,ES,2022-03-11 20:23:55
533,Bengbu,32.9408,117.3608,55.06,76,4,8.43,CN,2022-03-11 20:23:56
534,Rawson,-43.3002,-65.1023,75.42,32,0,8.19,AR,2022-03-11 20:20:54
535,Bose,45.4612,8.0137,45.75,64,100,0.22,IT,2022-03-11 20:23:56
536,Dicabisagan,17.0818,122.4157,75.24,93,98,5.7,PH,2022-03-11 20:23:56
537,Shellbrook,53.2168,-106.4011,4.23,77,99,7.58,CA,2022-03-11 20:23:57
538,Gualaquiza,-3.4,-78.55,79.32,64,55,2.82,EC,2022-03-11 20:23:57
539,Buin,-33.7333,-70.75,88.12,16,0,11.34,CL,2022-03-11 20:23:57
540,Canto Do Buriti,-8.11,-42.9444,84.2,66,98,2.84,BR,2022-03-11 20:23:58
541,Luena,-11.7833,19.9167,62.92,97,100,7.9,AO,2022-03-11 20:23:58
542,Sterling,39.0062,-77.4286,65.01,50,0,9.22,US,2022-03-11 20:21:25
543,Grootfontein,-19.5667,18.1167,67.96,81,97,5.99,NA,2022-03-11 20:23:59
544,Punto Fijo,11.6956,-70.1996,82.94,66,46,26.11,VE,2022-03-11 20:23:59
545,Black River,18.0264,-77.8487,83.55,66,11,16.6,JM,2022-03-11 20:23:59
546,Arona,28.0996,-16.681,59.83,72,75,10.36,ES,2022-03-11 20:24:00
547,Camana,-16.6228,-72.7111,76.19,75,66,7.81,PE,2022-03-11 20:24:00
548,Marinette,45.1,-87.6307,25.29,33,20,10.36,US,2022-03-11 20:24:00
549,Olinda,-8.0089,-34.8553,83.93,70,20,6.91,BR,2022-03-11 20:19:42
550,Rumonge,-3.9736,29.4386,72.88,79,85,5.88,BI,2022-03-11 20:24:01
551,Fairview,40.8126,-73.999,57.02,35,0,14.0,US,2022-03-11 20:24:01
552,Pimentel,-6.8367,-79.9342,82.69,54,0,16.11,PE,2022-03-11 20:24:02
553,Ponta Delgada,37.7333,-25.6667,63.5,88,75,23.02,PT,2022-03-11 20:24:02
554,Mandal,25.45,74.5667,70.43,27,0,4.43,IN,2022-03-11 20:25:02
555,Bengkulu,-3.8004,102.2655,75.33,90,100,3.42,ID,2022-03-11 20:25:03
556,Meulaboh,4.1363,96.1285,76.91,90,94,4.36,ID,2022-03-11 20:25:03
557,Chifeng,42.2683,118.9636,42.01,38,100,5.79,CN,2022-03-11 20:25:03
558,Micheweni,-4.9667,39.8333,80.49,75,14,12.44,TZ,2022-03-11 20:25:04
559,Itarema,-2.9248,-39.9167,75.4,93,100,9.42,BR,2022-03-11 20:25:04
560,Savannah Bight,16.45,-85.85,80.62,78,0,20.85,HN,2022-03-11 20:25:04
561,Bac Lieu,9.285,105.7244,77.32,82,100,1.21,VN,2022-03-11 20:25:05
562,Angoram,-4.0625,144.0661,72.75,99,100,2.17,PG,2022-03-11 20:25:05
563,Qui Nhon,13.7667,109.2333,69.39,93,100,8.3,VN,2022-03-11 20:25:05
564,Semey,50.4111,80.2275,10.98,92,100,7.36,KZ,2022-03-11 20:25:06
565,Pantai Remis,4.4557,100.6288,78.82,86,100,6.6,MY,2022-03-11 20:25:06
566,Scarborough,54.2797,-0.4044,49.64,89,100,5.99,GB,2022-03-11 20:20:30
567,Tingi,-11.3,35.0333,63.01,80,100,0.49,TZ,2022-03-11 20:25:07
568,Bannu,32.9854,70.6027,70.47,43,45,1.68,PK,2022-03-11 20:25:07
569,San Quintin,30.4833,-115.95,63.97,39,24,6.4,MX,2022-03-11 20:25:07
570,Susanville,40.4163,-120.653,47.08,28,0,1.99,US,2022-03-11 20:22:54
571,Amuntai,-2.4177,115.2494,76.82,92,100,2.15,ID,2022-03-11 20:25:08
572,Brownsville,25.9018,-97.4975,84.2,72,75,1.99,US,2022-03-11 20:25:08
573,Ust-Ordynskiy,52.805,104.7508,4.93,98,100,2.93,RU,2022-03-11 20:25:08
574,Mordovo,52.0834,40.77,-9.44,100,78,4.38,RU,2022-03-11 20:25:09
575,Haimen,23.1935,116.6142,58.89,79,2,6.17,CN,2022-03-11 20:25:09
